source_id,study_id,title,year,doi,pmid,pmcid,source_path_or_url,content_level,source_type,access_date,extraction_method,notes
SRC_PMC2151357,STU_PMC2151357,Brain-computer interfaces: communication and restoration of movement in paralysis.,2007,10.1113/jphysiol.2006.125633,17234696,PMC2151357,../organized/html/PMC2151357.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2276122,STU_PMC2276122,Noninvasive determination of brain tissue oxygenation during sleep in obstructive sleep apnea: a near-infrared spectroscopic approach.,2007,10.1093/sleep/30.12.1747,18246984,PMC2276122,../organized/html/PMC2276122.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2377358,STU_PMC2377358,Continuous time-domain analysis of cerebrovascular autoregulation using near-infrared spectroscopy.,2007,10.1161/STROKEAHA.107.485706,17761921,PMC2377358,../organized/html/PMC2377358.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2613302,STU_PMC2613302,Methodology development for three-dimensional MR-guided near infrared spectroscopy of breast tumors.,2008,10.1364/oe.16.17903,18958072,PMC2613302,../organized/html/PMC2613302.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2637815,STU_PMC2637815,Near-infrared spectroscopy measurement of the pulsatile component of cerebral blood flow and volume from arterial oscillations.,2007,10.1117/1.2710250,17343508,PMC2637815,../organized/html/PMC2637815.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2637816,STU_PMC2637816,Diffuse optical imaging of the whole head.,2006,10.1117/1.2363365,17092156,PMC2637816,../organized/html/PMC2637816.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2692693,STU_PMC2692693,"A temporal comparison of BOLD, ASL, and NIRS hemodynamic responses to motor stimuli in adult humans.",2005,10.1016/j.neuroimage.2005.08.065,16303317,PMC2692693,../organized/html/PMC2692693.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2698776,STU_PMC2698776,Near-Infrared Neuroimaging with NinPy.,2009,10.3389/neuro.11.012.2009,19543449,PMC2698776,../organized/html/PMC2698776.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2703809,STU_PMC2703809,Measurement of brain function of car driver using functional near-infrared spectroscopy (fNIRS).,2009,10.1155/2009/164958,19584938,PMC2703809,../organized/html/PMC2703809.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2749167,STU_PMC2749167,Brain cortical mapping by simultaneous recording of functional near infrared spectroscopy and electroencephalograms from the whole brain during right median nerve stimulation.,2009,10.1007/s10548-009-0109-2,19705276,PMC2749167,../organized/html/PMC2749167.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2758631,STU_PMC2758631,Real-time imaging of human brain function by near-infrared spectroscopy using an adaptive general linear model.,2009,10.1016/j.neuroimage.2009.01.033,19457389,PMC2758631,../organized/html/PMC2758631.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2760387,STU_PMC2760387,Near-infrared spectra absorbance of blood from sickle cell patients and normal individuals.,2009,10.1179/102453309X385133,19154664,PMC2760387,../organized/html/PMC2760387.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2761652,STU_PMC2761652,HomER: a review of time-series analysis methods for near-infrared spectroscopy of the brain.,2009,10.1364/ao.48.00d280,19340120,PMC2761652,outputs/organized/html/PMC2761652.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2778627,STU_PMC2778627,Diffuse optical tomography activation in the somatosensory cortex: specific activation by painful vs. non-painful thermal stimuli.,2009,10.1371/journal.pone.0008016,19956637,PMC2778627,../organized/html/PMC2778627.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2779792,STU_PMC2779792,Single-trial classification of NIRS signals during emotional induction tasks: towards a corporeal machine interface.,2009,10.1186/1743-0003-6-39,19900285,PMC2779792,../organized/html/PMC2779792.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2782535,STU_PMC2782535,Feasibility of NIRS in the neurointensive care unit: a pilot study in stroke using physiological oscillations.,2009,10.1007/s12028-009-9254-4,19649749,PMC2782535,../organized/html/PMC2782535.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2782610,STU_PMC2782610,Cerebral oximetry during infant cardiac surgery: evaluation and relationship to early postoperative outcome.,2009,10.1213/ane.0b013e318199dcd2,19299774,PMC2782610,../organized/html/PMC2782610.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2782727,STU_PMC2782727,Changes in cerebral blood flow after acetazolamide: an experimental study comparing near-infrared spectroscopy and SPECT.,2009,10.1111/j.1468-1331.2008.02398.x,19236469,PMC2782727,../organized/html/PMC2782727.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2785436,STU_PMC2785436,Phase-encoded retinotopy as an evaluation of diffuse optical neuroimaging.,2009,10.1016/j.neuroimage.2009.07.023,19631755,PMC2785436,../organized/html/PMC2785436.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2786114,STU_PMC2786114,Recombinant activated protein C treatment improves tissue perfusion and oxygenation in septic patients measured by near-infrared spectroscopy.,2009,10.1186/cc8010,19951384,PMC2786114,../organized/html/PMC2786114.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2806654,STU_PMC2806654,Topographic localization of brain activation in diffuse optical imaging using spherical wavelets.,2009,10.1088/0031-9155/54/20/023,19809125,PMC2806654,../organized/html/PMC2806654.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2818571,STU_PMC2818571,Functional near infrared spectroscopy (NIRS) signal improvement based on negative correlation between oxygenated and deoxygenated hemoglobin dynamics.,2009,10.1016/j.neuroimage.2009.11.050,19945536,PMC2818571,../organized/html/PMC2818571.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2826357,STU_PMC2826357,Fiber optic in vivo imaging in the mammalian nervous system.,2004,10.1016/j.conb.2004.08.017,15464896,PMC2826357,../organized/html/PMC2826357.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2826558,STU_PMC2826558,"Noninvasive optical measures of CBV, StO(2), CBF index, and rCMRO(2) in human premature neonates' brains in the first six weeks of life.",2010,10.1002/hbm.20868,19650140,PMC2826558,../organized/html/PMC2826558.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2829712,STU_PMC2829712,Noninvasive cerebral perfusion imaging in high-risk neonates.,2010,10.1053/j.semperi.2009.10.005,20109972,PMC2829712,../organized/html/PMC2829712.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2846950,STU_PMC2846950,Motion artifact cancellation in NIR spectroscopy using discrete Kalman filtering.,2010,10.1186/1475-925X-9-16,20214809,PMC2846950,../organized/html/PMC2846950.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2852445,STU_PMC2852445,Monitoring of hemodynamic changes induced in the healthy breast through inspired gas stimuli with MR-guided diffuse optical imaging.,2010,10.1118/1.3358123,20443485,PMC2852445,../organized/html/PMC2852445.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2868516,STU_PMC2868516,"Imaging cortical absorption, scattering, and hemodynamic response during ischemic stroke using spatially modulated near-infrared illumination.",2009,10.1117/1.3116709,19405762,PMC2868516,../organized/html/PMC2868516.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2874047,STU_PMC2874047,Quantitative evaluation of high-density diffuse optical tomography: in vivo resolution and mapping performance.,2010,10.1117/1.3368999,20459251,PMC2874047,../organized/html/PMC2874047.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2874048,STU_PMC2874048,Neonatal hemodynamic response to visual cortex activity: high-density near-infrared spectroscopy study.,2010,10.1117/1.3369809,20459255,PMC2874048,../organized/html/PMC2874048.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2911688,STU_PMC2911688,"Tissue saturation measurement--exciting prospects, but standardisation and reference data still needed.",2010,10.1186/cc8970,20619003,PMC2911688,../organized/html/PMC2911688.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2914577,STU_PMC2914577,Brain specificity of diffuse optical imaging: improvements from superficial signal regression and tomography.,2010,10.3389/fnene.2010.00014,20725524,PMC2914577,../organized/html/PMC2914577.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2945235,STU_PMC2945235,Relationship of intraoperative cerebral oxygen saturation to neurodevelopmental outcome and brain magnetic resonance imaging at 1 year of age in infants undergoing biventricular repair.,2010,10.1161/CIRCULATIONAHA.109.902338,20606124,PMC2945235,../organized/html/PMC2945235.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC2997227,STU_PMC2997227,Cerebral and somatic venous oximetry in adults and infants.,2010,10.4103/2152-7806.73316,21170366,PMC2997227,../organized/html/PMC2997227.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3005169,STU_PMC3005169,Resting state functional connectivity of the whole head with near-infrared spectroscopy.,2010,10.1364/BOE.1.000324,21258470,PMC3005169,../organized/html/PMC3005169.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3020171,STU_PMC3020171,Kalman estimator- and general linear model-based on-line brain activation mapping by near-infrared spectroscopy.,2010,10.1186/1475-925X-9-82,21138595,PMC3020171,../organized/html/PMC3020171.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3021967,STU_PMC3021967,A quantitative comparison of NIRS and fMRI across multiple cognitive tasks.,2010,10.1016/j.neuroimage.2010.10.069,21047559,PMC3021967,../organized/html/PMC3021967.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3068111,STU_PMC3068111,Postoperative cognitive deficit after cardiopulmonary bypass with preserved cerebral oxygenation: a prospective observational pilot study.,2011,10.1186/1471-2253-11-7,21401948,PMC3068111,../organized/html/PMC3068111.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3081862,STU_PMC3081862,Resting-state functional connectivity assessed with two diffuse optical tomographic systems.,2011,10.1117/1.3561687,21529075,PMC3081862,../organized/html/PMC3081862.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3085546,STU_PMC3085546,Improved recovery of the hemodynamic response in diffuse optical imaging using short optode separations and state-space modeling.,2011,10.1016/j.neuroimage.2011.03.001,21385616,PMC3085546,../organized/html/PMC3085546.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3115198,STU_PMC3115198,Multichannel near-infrared spectroscopy as a tool for assisting intra-arterial fasudil therapy for diffuse vasospasm after subarachnoid hemorrhage.,2011,10.4103/2152-7806.81728,21697982,PMC3115198,../organized/html/PMC3115198.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3133548,STU_PMC3133548,Single-trial classification of motor imagery differing in task complexity: a functional near-infrared spectroscopy study.,2011,10.1186/1743-0003-8-34,21682906,PMC3133548,../organized/html/PMC3133548.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3134125,STU_PMC3134125,An improved method for mapping cerebrovascular reserve using concurrent fMRI and near-infrared spectroscopy with Regressor Interpolation at Progressive Time Delays (RIPTiDe).,2011,10.1016/j.neuroimage.2011.03.071,21459147,PMC3134125,../organized/html/PMC3134125.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3143038,STU_PMC3143038,Methodology development for simultaneous diffuse optical tomography and magnetic resonance imaging in functional human brain mapping.,2005,10.1117/12.593432,21796235,PMC3143038,../organized/html/PMC3143038.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3148759,STU_PMC3148759,fNIRS study of walking and walking while talking in young and old individuals.,2011,10.1093/gerona/glr068,21593013,PMC3148759,../organized/html/PMC3148759.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3166314,STU_PMC3166314,The NIRS Analysis Package: noise reduction and statistical inference.,2011,10.1371/journal.pone.0024322,21912687,PMC3166314,../organized/html/PMC3166314.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3169814,STU_PMC3169814,Diffuse optical monitoring of hemodynamic changes in piglet brain with closed head injury.,2009,10.1117/1.3146814,19566308,PMC3169814,../organized/html/PMC3169814.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3170398,STU_PMC3170398,Development of motion resistant instrumentation for ambulatory near-infrared spectroscopy.,2011,10.1117/1.3615248,21895335,PMC3170398,../organized/html/PMC3170398.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3192234,STU_PMC3192234,"The ""Perceptual Wedge Hypothesis"" as the basis for bilingual babies' phonetic processing advantage: new insights from fNIRS brain imaging.",2011,10.1016/j.bandl.2011.05.003,21724244,PMC3192234,../organized/html/PMC3192234.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3197107,STU_PMC3197107,Coherence between brain cortical function and neurocognitive performance during changed gravity conditions.,2011,10.3791/2670,21654620,PMC3197107,../organized/html/PMC3197107.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3227178,STU_PMC3227178,Using MazeSuite and functional near infrared spectroscopy to study learning in spatial navigation.,2011,10.3791/3443,22005455,PMC3227178,../organized/html/PMC3227178.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3253380,STU_PMC3253380,Partitioning of physiological noise signals in the brain with concurrent near-infrared spectroscopy and fMRI.,2011,10.1038/jcbfm.2011.100,21811288,PMC3253380,../organized/html/PMC3253380.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3254723,STU_PMC3254723,Short separation channel location impacts the performance of short channel regression in NIRS.,2011,10.1016/j.neuroimage.2011.08.095,21945793,PMC3254723,../organized/html/PMC3254723.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3254814,STU_PMC3254814,Examining cortical dynamics and connectivity with simultaneous single-pulse transcranial magnetic stimulation and fast optical imaging.,2011,10.1016/j.neuroimage.2011.08.097,21925608,PMC3254814,../organized/html/PMC3254814.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3261580,STU_PMC3261580,Impact of red blood cell transfusion on global and regional measures of oxygenation.,2012,10.1002/msj.21284,22238040,PMC3261580,../organized/html/PMC3261580.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3263785,STU_PMC3263785,Direct measurement of tissue blood flow and metabolism with diffuse optics.,2011,10.1098/rsta.2011.0232,22006897,PMC3263785,../organized/html/PMC3263785.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3263786,STU_PMC3263786,Haemoglobin oxygen saturation as a biomarker: the problem and a solution.,2011,10.1098/rsta.2011.0250,22006898,PMC3263786,../organized/html/PMC3263786.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3288700,STU_PMC3288700,The utility of near-infrared spectroscopy in the regression of low-frequency physiological noise from functional magnetic resonance imaging data.,2011,10.1016/j.neuroimage.2011.11.028,22119653,PMC3288700,../organized/html/PMC3288700.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3290361,STU_PMC3290361,Non-invasive cerebral oxygenation reflects mixed venous oxygen saturation during the varying haemodynamic conditions in patients undergoing transapical transcatheter aortic valve implantation.,2011,10.1093/icvts/ivr102,22159266,PMC3290361,../organized/html/PMC3290361.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3324313,STU_PMC3324313,Continuous quantitative monitoring of cerebral oxygen metabolism in neonates by ventilator-gated analysis of NIRS recordings.,2012,10.1007/978-3-7091-0956-4_34,22327688,PMC3324313,../organized/html/PMC3324313.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3335982,STU_PMC3335982,Cerebral autoregulation in neonates with a hemodynamically significant patent ductus arteriosus.,2012,10.1016/j.jpeds.2011.11.054,22226574,PMC3335982,../organized/html/PMC3335982.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3342194,STU_PMC3342194,Improving optical contact for functional near‑infrared brain spectroscopy and imaging with brush optodes.,2012,10.1364/BOE.3.000878,22567582,PMC3342194,../organized/html/PMC3342194.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3348501,STU_PMC3348501,The physiological origin of task-evoked systemic artefacts in functional near infrared spectroscopy.,2012,10.1016/j.neuroimage.2012.02.074,22426347,PMC3348501,../organized/html/PMC3348501.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3359174,STU_PMC3359174,"Automatic single-trial discrimination of mental arithmetic, mental singing and the no-control state from prefrontal activity: toward a three-state NIRS-BCI.",2012,10.1186/1756-0500-5-141,22414111,PMC3359174,../organized/html/PMC3359174.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3371769,STU_PMC3371769,Head-up tilt and hyperventilation produce similar changes in cerebral oxygenation and blood volume: an observational comparison study using frequency-domain near-infrared spectroscopy.,2012,10.1007/s12630-011-9662-8,22234820,PMC3371769,../organized/html/PMC3371769.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3376221,STU_PMC3376221,Concurrent fNIRS and fMRI processing allows independent visualization of the propagation of pressure waves and bulk blood flow in the cerebral vasculature.,2012,10.1016/j.neuroimage.2012.03.009,22440649,PMC3376221,../organized/html/PMC3376221.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3377447,STU_PMC3377447,Exploratory analysis of cerebral oxygen reserves during sleep onset in older and younger adults.,2008,10.1111/j.1532-5415.2008.01672.x,18384588,PMC3377447,../organized/html/PMC3377447.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3377477,STU_PMC3377477,Cerebrovascular disease and patterns of cerebral oxygenation during sleep in elders.,2009,10.1177/1099800408330396,19144652,PMC3377477,../organized/html/PMC3377477.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3380819,STU_PMC3380819,Near-infrared diffuse correlation spectroscopy in cancer diagnosis and therapy monitoring.,2012,10.1117/1.JBO.17.1.010901,22352633,PMC3380819,../organized/html/PMC3380819.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3395077,STU_PMC3395077,"Noninvasive optical quantification of absolute blood flow, blood oxygenation, and oxygen consumption rate in exercising skeletal muscle.",2012,10.1117/1.JBO.17.7.075010,22894482,PMC3395077,../organized/html/PMC3395077.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3404707,STU_PMC3404707,Noninvasive evaluation of skeletal muscle mitochondrial capacity with near-infrared spectroscopy: correcting for blood volume changes.,2012,10.1152/japplphysiol.00319.2012,22582211,PMC3404707,../organized/html/PMC3404707.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3412596,STU_PMC3412596,"Absolute measurement of cerebral optical coefficients, hemoglobin concentration and oxygen saturation in old and young adults with near-infrared spectroscopy.",2012,10.1117/1.JBO.17.8.081406,23224167,PMC3412596,../organized/html/PMC3412596.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3454388,STU_PMC3454388,Revealing topological organization of human brain functional networks with resting-state functional near infrared spectroscopy.,2012,10.1371/journal.pone.0045771,23029235,PMC3454388,../organized/html/PMC3454388.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3468891,STU_PMC3468891,A systematic comparison of motion artifact correction techniques for functional near-infrared spectroscopy.,2012,10.3389/fnins.2012.00147,23087603,PMC3468891,../organized/html/PMC3468891.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3484604,STU_PMC3484604,Major themes for 2010 in cardiothoracic and vascular anesthesia.,2011,,23439884,PMC3484604,../organized/html/PMC3484604.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3524243,STU_PMC3524243,Determination of dominant frequency of resting-state brain interaction within one functional system.,2012,10.1371/journal.pone.0051584,23284719,PMC3524243,../organized/html/PMC3524243.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3545521,STU_PMC3545521,Accurate optical parameter extraction procedure for broadband near-infrared spectroscopy of brain matter.,2013,10.1117/1.JBO.18.1.017008,23322361,PMC3545521,../organized/html/PMC3545521.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3571984,STU_PMC3571984,Anterior prefrontal hemodynamic connectivity in conscious 3- to 7-year-old children with typical development and autism spectrum disorder.,2013,10.1371/journal.pone.0056087,23418517,PMC3571984,../organized/html/PMC3571984.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3581336,STU_PMC3581336,A quantitative spatial comparison of high-density diffuse optical tomography and fMRI cortical mapping.,2012,10.1016/j.neuroimage.2012.01.124,22330315,PMC3581336,../organized/html/PMC3581336.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3585256,STU_PMC3585256,Cerebral oxygen saturation: graded response to carbon dioxide with isoxia and graded response to oxygen with isocapnia.,2013,10.1371/journal.pone.0057881,23469096,PMC3585256,../organized/html/PMC3585256.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3593078,STU_PMC3593078,Physiological denoising of BOLD fMRI data using Regressor Interpolation at Progressive Time Delays (RIPTiDe) processing of concurrent fMRI and near-infrared spectroscopy (NIRS).,2012,10.1016/j.neuroimage.2012.01.140,22342801,PMC3593078,../organized/html/PMC3593078.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3593170,STU_PMC3593170,Research Review: Emanuel Miller Memorial Lecture 2012 - neuroscientific studies of intervention for language impairment in children: interpretive and methodological problems.,2013,10.1111/jcpp.12034,23278309,PMC3593170,../organized/html/PMC3593170.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC3595085,STU_PMC3595085,Effect of task-related extracerebral circulation on diffuse optical tomography: experimental data and simulations on the forehead.,2013,10.1364/BOE.4.000412,23504191,PMC3595085,../organized/html/PMC3595085.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
